commit,path,add,del,arch,subsys,topdir
391f62b2130285f096239e555541576502e5695d,src/systemc/tests/verify.py,1.0,1.0,,src,src
391f62b2130285f096239e555541576502e5695d,tests/gem5/dram_lowp/ref/{simout => simout.txt},0.0,0.0,,tests,tests
391f62b2130285f096239e555541576502e5695d,tests/gem5/dram_lowp/test_dram_lowp.py,3.0,1.0,,tests,tests
391f62b2130285f096239e555541576502e5695d,tests/gem5/insttest_se/ref/{simout => simout.txt},0.0,0.0,,tests,tests
391f62b2130285f096239e555541576502e5695d,tests/gem5/insttest_se/test.py,3.0,1.0,,tests,tests
391f62b2130285f096239e555541576502e5695d,tests/gem5/m5threads_test_atomic/ref/sparc64/{simout => simout.txt},0.0,0.0,,tests,tests
391f62b2130285f096239e555541576502e5695d,tests/gem5/m5threads_test_atomic/test.py,1.0,1.0,,tests,tests
391f62b2130285f096239e555541576502e5695d,tests/gem5/stdlib/simulator/ref/{simout => simout.txt},0.0,0.0,,tests,tests
391f62b2130285f096239e555541576502e5695d,tests/gem5/stdlib/simulator/test_event_event.py,3.0,1.0,,tests,tests
391f62b2130285f096239e555541576502e5695d,tests/gem5/verifier.py,1.0,1.0,,tests,tests
391f62b2130285f096239e555541576502e5695d,util/plot_dram/dram_lat_mem_rd_plot.py,4.0,4.0,,util,util
391f62b2130285f096239e555541576502e5695d,util/plot_dram/dram_sweep_plot.py,5.0,3.0,,util,util
6640447c1ed6ff41d54791f4eeb8849551cdaeb2,src/arch/riscv/isa/decoder.isa,16.0,0.0,riscv,arch,src
9ca2672cabcd40e71732d920af268ab439d6b59f,src/mem/cache/cache_blk.hh,1.0,0.0,,mem/cache,src
9ca2672cabcd40e71732d920af268ab439d6b59f,src/mem/cache/tags/fa_lru.hh,1.0,0.0,,mem/cache,src
9ca2672cabcd40e71732d920af268ab439d6b59f,src/mem/cache/tags/sector_blk.hh,1.0,0.0,,mem/cache,src
9ca2672cabcd40e71732d920af268ab439d6b59f,src/systemc/ext/core/sc_port.hh,5.0,0.0,,src,src
9ca2672cabcd40e71732d920af268ab439d6b59f,src/systemc/ext/tlm_core/2/sockets/initiator_socket.hh,0.0,5.0,,src,src
3c38d4952acde02e88b96d3c8565eeb35561c4c9,src/python/gem5/components/cachehierarchies/ruby/mesi_three_level_cache_hierarchy.py,3.0,3.0,,python,src
aaad79cf51eb99f307450870340e1e7c4459b40f,src/SConscript,1.0,1.0,,src,src
aaad79cf51eb99f307450870340e1e7c4459b40f,src/python/gem5py_m5.cc,86.0,0.0,,python,src
da72590c1961d05f6ce678deecf115372b2930e5,src/arch/riscv/isa/decoder.isa,14.0,4.0,riscv,arch,src
7d2e1ee789413e6ace8bcf009897eea10b603f51,src/arch/arm/decoder.hh,1.0,0.0,arm,arch,src
7d2e1ee789413e6ace8bcf009897eea10b603f51,src/arch/arm/insts/pred_inst.hh,9.0,0.0,arm,arch,src
7d2e1ee789413e6ace8bcf009897eea10b603f51,src/arch/generic/pcstate.hh,19.0,3.0,generic,arch,src
7d2e1ee789413e6ace8bcf009897eea10b603f51,src/arch/riscv/decoder.cc,3.0,0.0,riscv,arch,src
7d2e1ee789413e6ace8bcf009897eea10b603f51,src/arch/riscv/insts/static_inst.hh,9.0,0.0,riscv,arch,src
7d2e1ee789413e6ace8bcf009897eea10b603f51,src/arch/x86/decoder.cc,3.0,2.0,x86,arch,src
7d2e1ee789413e6ace8bcf009897eea10b603f51,src/arch/x86/insts/macroop.hh,8.0,0.0,x86,arch,src
7d2e1ee789413e6ace8bcf009897eea10b603f51,src/cpu/static_inst.hh,17.0,0.0,,cpu,src
34c3676105c68a7de5f99186cfdf8ad0967fe73f,.github/workflows/compiler-tests.yaml,2.0,2.0,,.github,.github
34c3676105c68a7de5f99186cfdf8ad0967fe73f,src/cpu/o3/commit.cc,1.0,1.0,,cpu/o3,src
34c3676105c68a7de5f99186cfdf8ad0967fe73f,src/cpu/o3/rename.cc,1.0,1.0,,cpu/o3,src
a79dc3f23c7411927def5ed43b642e57c5b1836f,util/dockerfiles/docker-compose.yaml,12.0,0.0,,util,util
a79dc3f23c7411927def5ed43b642e57c5b1836f,util/dockerfiles/ubuntu-22.04_clang-16/Dockerfile,57.0,0.0,,util,util
a79dc3f23c7411927def5ed43b642e57c5b1836f,util/dockerfiles/ubuntu-22.04_clang-version/Dockerfile,1.0,0.0,,util,util
e211674625c1a20089808e11da60e3132cd5c052,util/dockerfiles/ubuntu-22.04_clang-16/Dockerfile,7.0,15.0,,util,util
e211674625c1a20089808e11da60e3132cd5c052,util/dockerfiles/ubuntu-22.04_clang-16/llvm.sh,176.0,0.0,,util,util
ea3ee880aa6957291961aa1a4764fe87ed505205,src/arch/riscv/isa/bitfields.isa,2.0,0.0,riscv,arch,src
ea3ee880aa6957291961aa1a4764fe87ed505205,src/arch/riscv/isa/decoder.isa,73.0,3.0,riscv,arch,src
ea3ee880aa6957291961aa1a4764fe87ed505205,src/arch/riscv/isa/formats/compressed.isa,3.0,2.0,riscv,arch,src
2b97f17fe1714ef5429e59de12232b0c39599704,src/gpu-compute/gpu_command_processor.hh,2.0,1.0,,gpu-compute,src
37b6824c4cfbfe35ba0f3463c58607940928ae00,src/arch/arm/isa/insts/data64.isa,15.0,5.0,arm,arch,src
df60b0f5c941254d3e8a20035e1ec57255ce2423,src/arch/arm/ArmSystem.py,12.0,2.0,arm,arch,src
df60b0f5c941254d3e8a20035e1ec57255ce2423,src/arch/arm/isa/insts/branch64.isa,14.0,4.0,arm,arch,src
df60b0f5c941254d3e8a20035e1ec57255ce2423,src/arch/arm/isa/insts/misc.isa,8.0,1.0,arm,arch,src
df60b0f5c941254d3e8a20035e1ec57255ce2423,src/arch/arm/isa/insts/misc64.isa,24.0,2.0,arm,arch,src
df60b0f5c941254d3e8a20035e1ec57255ce2423,src/arch/arm/regs/misc.cc,361.0,129.0,arm,arch,src
df60b0f5c941254d3e8a20035e1ec57255ce2423,src/arch/arm/regs/misc.hh,9.0,6.0,arm,arch,src
df60b0f5c941254d3e8a20035e1ec57255ce2423,src/arch/arm/regs/misc_types.hh,113.0,1.0,arm,arch,src
df60b0f5c941254d3e8a20035e1ec57255ce2423,src/arch/arm/types.hh,2.0,1.0,arm,arch,src
df60b0f5c941254d3e8a20035e1ec57255ce2423,src/arch/arm/utility.cc,9.0,1.0,arm,arch,src
df60b0f5c941254d3e8a20035e1ec57255ce2423,src/arch/arm/utility.hh,3.0,1.0,arm,arch,src
8182f8084b0c0b33f7148930e7d37352bbef88ff,configs/example/gem5_library/riscvmatched-microbenchmark-suite.py,86.0,0.0,,configs,configs
8182f8084b0c0b33f7148930e7d37352bbef88ff,src/python/gem5/resources/resource.py,139.0,1.0,,python,src
8182f8084b0c0b33f7148930e7d37352bbef88ff,tests/pyunit/stdlib/resources/pyunit_suite_checks.py,170.0,0.0,,tests,tests
8182f8084b0c0b33f7148930e7d37352bbef88ff,tests/pyunit/stdlib/resources/refs/suite-checks.json,97.0,0.0,,tests,tests
3af3c1121b2bfead7d9a6a3893fe27cedb93238a,configs/example/gem5_library/riscvmatched-microbenchmark-suite.py,3.0,9.0,,configs,configs
3af3c1121b2bfead7d9a6a3893fe27cedb93238a,src/python/gem5/resources/resource.py,0.0,1.0,,python,src
3af3c1121b2bfead7d9a6a3893fe27cedb93238a,tests/gem5/gem5_library_example_tests/test_gem5_library_examples.py,17.0,0.0,,tests,tests
3af3c1121b2bfead7d9a6a3893fe27cedb93238a,tests/pyunit/stdlib/resources/pyunit_suite_checks.py,1.0,1.0,,tests,tests
53627cc39cb64ff55f92df554821eb7a953ec2aa,configs/ruby/GPU_VIPER.py,30.0,1.0,,configs,configs
4fd9d66c537671f0950687cac327c4513c9c8eed,configs/example/ruby_mem_test.py,9.0,2.0,,configs,configs
4fd9d66c537671f0950687cac327c4513c9c8eed,src/cpu/testers/memtest/MemTest.py,1.0,0.0,,cpu,src
4fd9d66c537671f0950687cac327c4513c9c8eed,src/cpu/testers/memtest/memtest.cc,61.0,13.0,,cpu,src
4fd9d66c537671f0950687cac327c4513c9c8eed,src/cpu/testers/memtest/memtest.hh,4.0,0.0,,cpu,src
4fd9d66c537671f0950687cac327c4513c9c8eed,src/mem/request.hh,7.0,0.0,,mem,src
12dada2dc5623e6b012047d432ffd31780f5b55d,src/arch/arm/isa/insts/amo64.isa,16.0,16.0,arm,arch,src
6411b2255ccdab3ad782f385b94cd43b248a46a1,configs/ruby/CHI_config.py,4.0,0.0,,configs,configs
6411b2255ccdab3ad782f385b94cd43b248a46a1,src/mem/ruby/protocol/RubySlicc_Types.sm,7.0,0.0,,mem,src
6411b2255ccdab3ad782f385b94cd43b248a46a1,src/mem/ruby/protocol/chi/CHI-cache-actions.sm,470.0,7.0,,mem,src
6411b2255ccdab3ad782f385b94cd43b248a46a1,src/mem/ruby/protocol/chi/CHI-cache-funcs.sm,48.0,3.0,,mem,src
6411b2255ccdab3ad782f385b94cd43b248a46a1,src/mem/ruby/protocol/chi/CHI-cache-transitions.sm,217.0,4.0,,mem,src
6411b2255ccdab3ad782f385b94cd43b248a46a1,src/mem/ruby/protocol/chi/CHI-cache.sm,56.0,13.0,,mem,src
6411b2255ccdab3ad782f385b94cd43b248a46a1,src/mem/ruby/protocol/chi/CHI-msg.sm,7.0,0.0,,mem,src
6411b2255ccdab3ad782f385b94cd43b248a46a1,src/mem/ruby/slicc_interface/RubyRequest.cc,9.0,0.0,,mem,src
6411b2255ccdab3ad782f385b94cd43b248a46a1,src/mem/ruby/slicc_interface/RubyRequest.hh,2.0,0.0,,mem,src
6411b2255ccdab3ad782f385b94cd43b248a46a1,src/mem/ruby/system/Sequencer.cc,96.0,3.0,,mem,src
6411b2255ccdab3ad782f385b94cd43b248a46a1,src/mem/ruby/system/Sequencer.hh,8.0,0.0,,mem,src
d1f9f987472a0b28754180c2a9b58c55b5551d46,util/github-runners-vagrant/README.md,8.0,17.0,,util,util
d1f9f987472a0b28754180c2a9b58c55b5551d46,util/github-runners-vagrant/{Vagrantfile-runner => Vagrantfile},2.0,10.0,,util,util
d1f9f987472a0b28754180c2a9b58c55b5551d46,util/github-runners-vagrant/Vagrantfile-builder,0.0,57.0,,util,util
d1f9f987472a0b28754180c2a9b58c55b5551d46,util/github-runners-vagrant/vm_manager.sh,7.0,21.0,,util,util
3e1c0b0714bddd973670d9a23d033cc077102487,util/github-runners-vagrant/README.md,2.0,3.0,,util,util
3e1c0b0714bddd973670d9a23d033cc077102487,util/github-runners-vagrant/Vagrantfile,2.0,2.0,,util,util
a924fa3bdcde86894ab24a434cb035a9362bfabf,util/github-runners-vagrant/Vagrantfile,8.0,22.0,,util,util
a924fa3bdcde86894ab24a434cb035a9362bfabf,util/github-runners-vagrant/action-run.sh,81.0,0.0,,util,util
529423f47acfe53f7fea1df9d7e39c130109d059,util/github-runners-vagrant/Vagrantfile,0.0,2.0,,util,util
c0cb16ba89212ce658ebe0b12b7fbe08d1cccd57,util/github-runners-vagrant/Vagrantfile,3.0,2.0,,util,util
c0cb16ba89212ce658ebe0b12b7fbe08d1cccd57,util/github-runners-vagrant/vm_manager.sh,1.0,2.0,,util,util
8c2d41422387da3d5d99c09e9865bcedf22abafe,util/github-runners-vagrant/provision_root.sh,12.0,7.0,,util,util
f36449be983b08c6518402e0c0cf64e4267521ad,util/github-runners-vagrant/Vagrantfile,26.0,0.0,,util,util
f36449be983b08c6518402e0c0cf64e4267521ad,util/github-runners-vagrant/provision_nonroot.sh,26.0,0.0,,util,util
f36449be983b08c6518402e0c0cf64e4267521ad,util/github-runners-vagrant/provision_root.sh,26.0,0.0,,util,util
f36449be983b08c6518402e0c0cf64e4267521ad,util/github-runners-vagrant/vm_manager.sh,26.0,0.0,,util,util
0e5c6d9f501933ebf19affeb47480cfa8ca5a88c,util/github-runners-vagrant/Vagrantfile,2.0,1.0,,util,util
0e5c6d9f501933ebf19affeb47480cfa8ca5a88c,util/github-runners-vagrant/provision_root.sh,3.0,0.0,,util,util
6571a54a65a1e65f9118d0a217c61db7c9611dad,util/github-runners-vagrant/README.md,17.0,51.0,,util,util
6571a54a65a1e65f9118d0a217c61db7c9611dad,util/github-runners-vagrant/Vagrantfile,25.0,20.0,,util,util
6571a54a65a1e65f9118d0a217c61db7c9611dad,util/github-runners-vagrant/vm_manager.sh,0.0,54.0,,util,util
53219bf82751db700bf66087b889444126ca187f,util/github-runners-vagrant/README.md,12.0,0.0,,util,util
df3bcaf143cfd256399d3f7f6b7e6e664d03a23c,util/github-runners-vagrant/Vagrantfile,1.0,1.0,,util,util
00748c790104717fbe38bcbc1687a8fb27b50584,src/mem/ruby/protocol/chi/CHI-cache-funcs.sm,1.0,1.0,,mem,src
0dcf0fb8295510b37b913b989dfc86d75e7c59cb,src/sim/mem_state.cc,28.0,23.0,,sim,src
0dcf0fb8295510b37b913b989dfc86d75e7c59cb,src/sim/mem_state.hh,0.0,5.0,,sim,src
7a0e84d8537dcf5452a516df762d3be95c3d1315,src/arch/x86/process.cc,22.0,0.0,x86,arch,src
a8efded6440aa69de6ea9dbdb7d9deacbca9d60b,src/arch/arm/pagetable.hh,4.0,3.0,arm,arch,src
a8efded6440aa69de6ea9dbdb7d9deacbca9d60b,src/arch/arm/table_walker.cc,3.0,1.0,arm,arch,src
6b698630a299c03e83250ac5703e8a87a38d0e03,src/arch/arm/pagetable.hh,2.0,2.0,arm,arch,src
6b698630a299c03e83250ac5703e8a87a38d0e03,src/arch/arm/utility.hh,6.0,0.0,arm,arch,src
39fdfaea5a775e96a3655f09420c6d5f9367447e,src/arch/arm/ArmSystem.py,3.0,0.0,arm,arch,src
39fdfaea5a775e96a3655f09420c6d5f9367447e,src/arch/arm/insts/misc64.cc,349.0,1.0,arm,arch,src
39fdfaea5a775e96a3655f09420c6d5f9367447e,src/arch/arm/isa/formats/aarch64.isa,31.0,1.0,arm,arch,src
39fdfaea5a775e96a3655f09420c6d5f9367447e,src/arch/arm/pagetable.hh,21.0,2.0,arm,arch,src
39fdfaea5a775e96a3655f09420c6d5f9367447e,src/arch/arm/regs/misc.cc,106.0,1.0,arm,arch,src
39fdfaea5a775e96a3655f09420c6d5f9367447e,src/arch/arm/regs/misc.hh,67.0,0.0,arm,arch,src
39fdfaea5a775e96a3655f09420c6d5f9367447e,src/arch/arm/tlbi_op.cc,61.0,14.0,arm,arch,src
39fdfaea5a775e96a3655f09420c6d5f9367447e,src/arch/arm/tlbi_op.hh,105.0,2.0,arm,arch,src
edf9092feeb8b92c605fb1fc7a6e7f5486327509,configs/common/cores/arm/HPI.py,6.0,2.0,,configs,configs
edf9092feeb8b92c605fb1fc7a6e7f5486327509,configs/common/cores/arm/O3_ARM_v7a.py,6.0,2.0,,configs,configs
edf9092feeb8b92c605fb1fc7a6e7f5486327509,configs/common/cores/arm/ex5_big.py,6.0,2.0,,configs,configs
edf9092feeb8b92c605fb1fc7a6e7f5486327509,src/cpu/pred/BranchPredictor.py,53.0,4.0,,cpu/pred,src
edf9092feeb8b92c605fb1fc7a6e7f5486327509,src/cpu/pred/SConscript,25.0,6.0,,cpu/pred,src
edf9092feeb8b92c605fb1fc7a6e7f5486327509,src/cpu/pred/bpred_unit.cc,9.0,8.0,,cpu/pred,src
edf9092feeb8b92c605fb1fc7a6e7f5486327509,src/cpu/pred/bpred_unit.hh,15.0,7.0,,cpu/pred,src
edf9092feeb8b92c605fb1fc7a6e7f5486327509,src/cpu/pred/branch_type.hh,91.0,0.0,,cpu/pred,src
edf9092feeb8b92c605fb1fc7a6e7f5486327509,src/cpu/pred/btb.cc,54.0,102.0,,cpu/pred,src
edf9092feeb8b92c605fb1fc7a6e7f5486327509,src/cpu/pred/btb.hh,62.0,66.0,,cpu/pred,src
edf9092feeb8b92c605fb1fc7a6e7f5486327509,src/cpu/pred/simple_btb.cc,176.0,0.0,,cpu/pred,src
edf9092feeb8b92c605fb1fc7a6e7f5486327509,src/cpu/pred/simple_btb.hh,136.0,0.0,,cpu/pred,src
edf9092feeb8b92c605fb1fc7a6e7f5486327509,src/python/gem5/prebuilt/riscvmatched/riscvmatched_core.py,1.0,1.0,,python,src
f75c0fca8a4e349a25f7e9503cc753dcb48c0212,src/python/gem5/components/boards/se_binary_workload.py,0.0,1.0,,python,src
052c87005849d5406477607e352588b39fb96896,src/python/gem5/components/boards/arm_board.py,1.0,1.0,,python,src
052c87005849d5406477607e352588b39fb96896,src/python/gem5/components/boards/experimental/lupv_board.py,1.0,1.0,,python,src
052c87005849d5406477607e352588b39fb96896,src/python/gem5/components/boards/kernel_disk_workload.py,21.0,1.0,,python,src
052c87005849d5406477607e352588b39fb96896,src/python/gem5/components/boards/riscv_board.py,1.0,1.0,,python,src
052c87005849d5406477607e352588b39fb96896,src/python/gem5/components/boards/x86_board.py,1.0,1.0,,python,src
052c87005849d5406477607e352588b39fb96896,src/python/gem5/prebuilt/riscvmatched/riscvmatched_board.py,1.0,1.0,,python,src
cf1678f43f6faab30e2195040dbb235b08a350e9,src/python/gem5/components/boards/arm_board.py,1.0,1.0,,python,src
cf1678f43f6faab30e2195040dbb235b08a350e9,src/python/gem5/components/boards/experimental/lupv_board.py,1.0,1.0,,python,src
cf1678f43f6faab30e2195040dbb235b08a350e9,src/python/gem5/components/boards/kernel_disk_workload.py,8.0,9.0,,python,src
cf1678f43f6faab30e2195040dbb235b08a350e9,src/python/gem5/components/boards/riscv_board.py,1.0,1.0,,python,src
cf1678f43f6faab30e2195040dbb235b08a350e9,src/python/gem5/components/boards/x86_board.py,1.0,1.0,,python,src
cf1678f43f6faab30e2195040dbb235b08a350e9,src/python/gem5/prebuilt/riscvmatched/riscvmatched_board.py,1.0,1.0,,python,src
576e8c1897f187ecdd69d8e753abbc97861b380a,src/python/gem5/components/boards/arm_board.py,1.0,0.0,,python,src
576e8c1897f187ecdd69d8e753abbc97861b380a,src/python/gem5/components/boards/experimental/lupv_board.py,9.0,4.0,,python,src
576e8c1897f187ecdd69d8e753abbc97861b380a,src/python/gem5/components/boards/kernel_disk_workload.py,9.0,8.0,,python,src
576e8c1897f187ecdd69d8e753abbc97861b380a,src/python/gem5/components/boards/riscv_board.py,6.0,1.0,,python,src
576e8c1897f187ecdd69d8e753abbc97861b380a,src/python/gem5/components/boards/x86_board.py,1.0,0.0,,python,src
576e8c1897f187ecdd69d8e753abbc97861b380a,src/python/gem5/prebuilt/riscvmatched/riscvmatched_board.py,6.0,1.0,,python,src
020bc05928bc6abc8ec3325c2039544badad9674,src/python/gem5/components/boards/kernel_disk_workload.py,5.0,16.0,,python,src
83374bdf999f96f933172e9c54e53d7ac97e60c0,src/python/gem5/components/boards/arm_board.py,1.0,1.0,,python,src
83374bdf999f96f933172e9c54e53d7ac97e60c0,src/python/gem5/components/boards/experimental/lupv_board.py,1.0,1.0,,python,src
83374bdf999f96f933172e9c54e53d7ac97e60c0,src/python/gem5/components/boards/kernel_disk_workload.py,1.0,1.0,,python,src
83374bdf999f96f933172e9c54e53d7ac97e60c0,src/python/gem5/components/boards/riscv_board.py,1.0,1.0,,python,src
83374bdf999f96f933172e9c54e53d7ac97e60c0,src/python/gem5/components/boards/x86_board.py,1.0,1.0,,python,src
83374bdf999f96f933172e9c54e53d7ac97e60c0,src/python/gem5/prebuilt/riscvmatched/riscvmatched_board.py,1.0,1.0,,python,src
98a6cd6ee245502fa2ec46acb9eab4691dec65f8,src/python/gem5/components/boards/kernel_disk_workload.py,1.0,1.0,,python,src
39c7e7d1eddc24ddddecd8abd7dbeae61f7959ac,src/arch/arm/pcstate.hh,1.0,1.0,arm,arch,src
39c7e7d1eddc24ddddecd8abd7dbeae61f7959ac,src/arch/generic/pcstate.hh,2.0,2.0,generic,arch,src
39c7e7d1eddc24ddddecd8abd7dbeae61f7959ac,src/arch/x86/pcstate.hh,1.0,1.0,x86,arch,src
06bbc43b460a62597eadb55658f2bd77f42fcb00,ext/drampower/src/CmdScheduler.h,1.0,2.0,,ext,ext
3b8c974456a8fe3a85687c56c31175b394e9dbbb,configs/example/arm/devices.py,47.0,38.0,,configs,configs
7395b94c40a1b291e29f96b375448f799b969791,configs/example/arm/devices.py,24.0,0.0,,configs,configs
e35e2966c04f971326b76a630bef5c321cabcb57,configs/example/arm/starter_se.py,28.0,67.0,,configs,configs
1a5dee0f0f9839f6c47f99d77a9fab823fd94fe4,configs/common/cores/arm/O3_ARM_Etrace.py,58.0,0.0,,configs,configs
4c4615523f1367bef4ea143072f202c5c0b48b81,configs/example/arm/etrace_se.py,191.0,0.0,,configs,configs
6a4b2bb0965a28d1428a60b867318e23511dd168,src/dev/hsa/hsa_signal.hh,6.0,0.0,,dev,src
6a4b2bb0965a28d1428a60b867318e23511dd168,src/gpu-compute/gpu_command_processor.cc,64.0,24.0,,gpu-compute,src
6a4b2bb0965a28d1428a60b867318e23511dd168,src/gpu-compute/gpu_command_processor.hh,4.0,0.0,,gpu-compute,src
75a7f30dfb9ada69e8fdb35c54f0c3dd7d94164d,src/dev/amdgpu/SConscript,1.0,0.0,,dev,src
75a7f30dfb9ada69e8fdb35c54f0c3dd7d94164d,src/dev/amdgpu/amdgpu_device.cc,6.0,0.0,,dev,src
75a7f30dfb9ada69e8fdb35c54f0c3dd7d94164d,src/dev/amdgpu/amdgpu_device.hh,2.0,0.0,,dev,src
75a7f30dfb9ada69e8fdb35c54f0c3dd7d94164d,src/dev/amdgpu/amdgpu_gfx.cc,73.0,0.0,,dev,src
75a7f30dfb9ada69e8fdb35c54f0c3dd7d94164d,src/dev/amdgpu/amdgpu_gfx.hh,75.0,0.0,,dev,src
5b09777011dd03a17431397b98adc321f1f366bb,.pre-commit-config.yaml,51.0,46.0,,.pre-commit-config.yaml,.pre-commit-config.yaml
fa8c9414b282832b2c963f8c6eafba42f05a264b,.github/workflows/ci-tests.yaml,138.0,139.0,,.github,.github
fa8c9414b282832b2c963f8c6eafba42f05a264b,.github/workflows/compiler-tests.yaml,41.0,36.0,,.github,.github
fa8c9414b282832b2c963f8c6eafba42f05a264b,.github/workflows/daily-tests.yaml,236.0,236.0,,.github,.github
fa8c9414b282832b2c963f8c6eafba42f05a264b,.github/workflows/docker-build.yaml,45.0,44.0,,.github,.github
fa8c9414b282832b2c963f8c6eafba42f05a264b,.github/workflows/gpu-tests.yaml,47.0,46.0,,.github,.github
fa8c9414b282832b2c963f8c6eafba42f05a264b,.github/workflows/utils.yaml,14.0,12.0,,.github,.github
fa8c9414b282832b2c963f8c6eafba42f05a264b,.github/workflows/weekly-tests.yaml,86.0,88.0,,.github,.github
fa8c9414b282832b2c963f8c6eafba42f05a264b,MAINTAINERS.yaml,150.0,149.0,,MAINTAINERS.yaml,MAINTAINERS.yaml
fa8c9414b282832b2c963f8c6eafba42f05a264b,util/dockerfiles/docker-compose.yaml,1.0,0.0,,util,util
1fe0056d3b9b5a3d185e63b86afe7798165451a7,configs/example/gem5_library/checkpoints/simpoints-se-checkpoint.py,0.0,1.0,,configs,configs
e412ddddbd717487adc35dddd5655cb729f3e515,src/arch/arm/interrupts.cc,99.0,59.0,arm,arch,src
e412ddddbd717487adc35dddd5655cb729f3e515,src/arch/arm/interrupts.hh,2.0,0.0,arm,arch,src
8acf49b6fad29937ea88246b913f1375d54aa977,src/arch/arm/interrupts.cc,122.0,29.0,arm,arch,src
107e05266d9cd03b2f9ff5ba7ac4d8be430a3aa0,src/dev/amdgpu/pm4_packet_processor.cc,24.0,5.0,,dev,src
a50ead5907771d4b38bcfed615069d9e3ad9283d,src/mem/ruby/system/VIPERCoalescer.cc,2.0,0.0,,mem,src
61e39d5b26465ce362249bd544cc68a725af1fdf,src/mem/ruby/system/GPUCoalescer.cc,73.0,23.0,,mem,src
61e39d5b26465ce362249bd544cc68a725af1fdf,src/mem/ruby/system/GPUCoalescer.hh,3.0,0.0,,mem,src
085789d00c4391b6b863981fb25e9cb8a7e7a445,src/mem/ruby/protocol/GPU_VIPER-TCC.sm,51.0,1.0,,mem,src
085789d00c4391b6b863981fb25e9cb8a7e7a445,src/mem/ruby/protocol/GPU_VIPER-TCP.sm,45.0,1.0,,mem,src
085789d00c4391b6b863981fb25e9cb8a7e7a445,src/mem/ruby/protocol/MOESI_AMD_Base-dir.sm,55.0,0.0,,mem,src
ae5a51994c112d04bfe0eb84189ca9ec5a46102e,src/mem/ruby/system/CacheRecorder.cc,30.0,4.0,,mem,src
ae5a51994c112d04bfe0eb84189ca9ec5a46102e,src/mem/ruby/system/CacheRecorder.hh,3.0,0.0,,mem,src
ae5a51994c112d04bfe0eb84189ca9ec5a46102e,src/mem/ruby/system/RubySystem.cc,16.0,1.0,,mem,src
f69191a31d091562201f544c28462b87d6c46206,src/dev/amdgpu/pm4_packet_processor.cc,8.0,7.0,,dev,src
d3637a489d6ddcc8ca5d99f20b53a1ea64bbc422,configs/example/gpufs/runfs.py,10.0,0.0,,configs,configs
d3637a489d6ddcc8ca5d99f20b53a1ea64bbc422,configs/example/gpufs/system/system.py,1.0,1.0,,configs,configs
a19667427a96c560b243ffbadbba3b7f4f6db2b4,src/mem/ruby/slicc_interface/AbstractController.hh,2.0,0.0,,mem,src
a19667427a96c560b243ffbadbba3b7f4f6db2b4,src/mem/ruby/system/CacheRecorder.cc,27.0,0.0,,mem,src
a19667427a96c560b243ffbadbba3b7f4f6db2b4,src/mem/ruby/system/CacheRecorder.hh,12.0,0.0,,mem,src
a19667427a96c560b243ffbadbba3b7f4f6db2b4,src/mem/ruby/system/GPUCoalescer.hh,5.0,0.0,,mem,src
a19667427a96c560b243ffbadbba3b7f4f6db2b4,src/mem/ruby/system/RubySystem.cc,15.0,1.0,,mem,src
a19667427a96c560b243ffbadbba3b7f4f6db2b4,src/mem/ruby/system/VIPERCoalescer.hh,5.0,0.0,,mem,src
141b06d335adce2ea6594a0059b020164ea0e148,src/arch/isa_parser/operand_types.py,0.0,1.0,isa_parser,arch,src
141b06d335adce2ea6594a0059b020164ea0e148,src/arch/riscv/insts/vector.hh,0.0,1.0,riscv,arch,src
05ebbd2184adf491d2deb7e3213b83072b4de0c9,src/python/gem5/resources/md5_utils.py,8.0,3.0,,python,src
70f8c49e8b2bd54565166eaa96d120e549eaa446,.github/workflows/ci-tests.yaml,5.0,5.0,,.github,.github
70f8c49e8b2bd54565166eaa96d120e549eaa446,.github/workflows/compiler-tests.yaml,2.0,2.0,,.github,.github
70f8c49e8b2bd54565166eaa96d120e549eaa446,.github/workflows/daily-tests.yaml,7.0,7.0,,.github,.github
70f8c49e8b2bd54565166eaa96d120e549eaa446,.github/workflows/docker-build.yaml,2.0,2.0,,.github,.github
70f8c49e8b2bd54565166eaa96d120e549eaa446,.github/workflows/gpu-tests.yaml,2.0,2.0,,.github,.github
70f8c49e8b2bd54565166eaa96d120e549eaa446,.github/workflows/weekly-tests.yaml,3.0,3.0,,.github,.github
243a2614917620fa5ed4905723bc8311c8be47a8,.github/workflows/ci-tests.yaml,1.0,1.0,,.github,.github
d5e454138af1f31dfd0381ec3c52654b51983728,util/github-runners-vagrant/Vagrantfile,1.0,1.0,,util,util
c53529783b03d2d01eab2cae94e256df11997ccc,.pre-commit-config.yaml,1.0,0.0,,.pre-commit-config.yaml,.pre-commit-config.yaml
402ec3a57cfe486844fadce9a1c085e2fea979b0,requirements.txt,1.0,1.0,,requirements.txt,requirements.txt
402ec3a57cfe486844fadce9a1c085e2fea979b0,util/gem5-resources-manager/requirements.txt,1.0,1.0,,util,util
486763b6712591b6bd37ebab2d087aaa77277f41,configs/learning_gem5/part1/simple-arm.py,2.0,2.0,,configs,configs
486763b6712591b6bd37ebab2d087aaa77277f41,configs/learning_gem5/part1/simple-riscv.py,2.0,2.0,,configs,configs
486763b6712591b6bd37ebab2d087aaa77277f41,configs/learning_gem5/part1/simple.py,2.0,2.0,,configs,configs
